,RIC,Date,Gamma Estimate,CI Lower Bound,CI Upper Bound
1250,NESN.S,2024-01-10,2.2531237592017535e-11,1.3147802180794883e-11,3.191467300324019e-11
1251,NESN.S,2024-01-11,7.671729619918315e-11,5.889711160981289e-11,9.453748078855341e-11
1252,NESN.S,2024-01-12,3.836497328390761e-11,2.1878129152267797e-11,5.485181741554742e-11
1253,NESN.S,2024-01-15,3.2860500501559654e-11,1.9495964265834885e-11,4.622503673728442e-11
1254,NESN.S,2024-01-16,1.5150470634132013e-11,3.7930418183258234e-13,2.992163708643144e-11
1255,NESN.S,2024-01-17,3.634157010214715e-11,2.014154823370816e-11,5.254159197058615e-11
1256,NESN.S,2024-01-18,4.7535771186268065e-11,3.890962951726526e-11,5.616191285527087e-11
1257,NESN.S,2024-01-19,6.24368004829866e-12,5.390333769271716e-13,1.1948326719670148e-11
1258,NESN.S,2024-01-22,2.0201307019278774e-10,1.8286240472282565e-10,2.2116373566274983e-10
1259,NESN.S,2024-01-23,5.4219716689018204e-11,2.014131504729458e-11,8.829811833074183e-11
1260,NESN.S,2024-01-24,1.4039470299828352e-11,5.656201193090353e-12,2.242273940656635e-11
1261,NESN.S,2024-01-25,1.361210480106049e-11,6.878774444001399e-12,2.0345435158119582e-11
1262,NESN.S,2024-01-26,4.159170301288914e-12,-3.2304255537664173e-12,1.1548766156344244e-11
1263,NESN.S,2024-01-29,1.856890313369306e-11,1.17681648909026e-11,2.536964137648352e-11
1264,NESN.S,2024-01-30,1.8081194568233533e-11,1.1667789320407372e-11,2.4494599816059696e-11
1265,NESN.S,2024-01-31,-5.514724618653057e-12,-1.9465474283972616e-11,8.436025046666501e-12
1266,NESN.S,2024-02-01,1.467104148987289e-11,3.3817367046118306e-12,2.5960346275133946e-11
1267,NESN.S,2024-02-02,8.189143389013395e-12,2.7635524528020994e-12,1.361473432522469e-11
1268,NESN.S,2024-02-05,3.779449562821599e-11,1.6232651183161162e-11,5.935634007327081e-11
1269,NESN.S,2024-02-06,1.0626617236628372e-11,2.475656138968211e-12,1.8777578334288533e-11
1270,NESN.S,2024-02-07,2.2981940003061915e-11,6.447742943599873e-12,3.9516137062523955e-11
1271,NESN.S,2024-02-09,1.0328795249097885e-10,7.690694763730332e-11,1.2966895734465438e-10
1272,NESN.S,2024-02-12,1.0068778221465566e-11,3.959772327417351e-12,1.6177784115513782e-11
1273,NESN.S,2024-02-13,3.999051372845628e-11,2.7713820993943593e-11,5.226720646296896e-11
1274,NESN.S,2024-02-15,2.6692550578686528e-11,1.92895767115872e-11,3.4095524445785854e-11
1275,NESN.S,2024-02-16,4.1902270384595503e-11,2.942833263214718e-11,5.4376208137043826e-11
1276,NESN.S,2024-02-19,1.8683735472996652e-11,6.251835243406468e-12,3.1115635702586835e-11
1277,NESN.S,2024-02-22,1.209172055086507e-11,-3.210963874429923e-11,5.629307984602937e-11
1278,NESN.S,2024-02-23,3.000180403351343e-11,2.5812921630569018e-11,3.419068643645784e-11
1279,NESN.S,2024-02-26,1.8101964795639386e-11,1.2391537797384092e-11,2.381239179389468e-11
1280,NESN.S,2024-02-27,1.3962248630729128e-11,1.0875695534368253e-11,1.7048801727090002e-11
1281,NESN.S,2024-02-28,1.1258728849028898e-11,6.361509439141412e-12,1.6155948258916384e-11
1282,NESN.S,2024-02-29,6.0725637431228946e-12,4.530949638095633e-12,7.614177848150157e-12
1283,NESN.S,2024-03-01,4.82268323399637e-11,4.22882764720912e-11,5.4165388207836204e-11
1284,NESN.S,2024-03-04,1.4430647621085282e-11,4.62581587418879e-12,2.4235479367981777e-11
1285,NESN.S,2024-03-05,2.311841194114077e-11,1.2515275386649407e-11,3.372154849563213e-11
1286,NESN.S,2024-03-06,3.35669597382604e-11,2.6670181962657725e-11,4.046373751386307e-11
1287,NESN.S,2024-03-07,1.960226265040607e-11,1.465937416941815e-11,2.454515113139399e-11
1288,NESN.S,2024-03-08,3.462503351020216e-11,2.467730286520323e-11,4.4572764155201094e-11
1289,NESN.S,2024-03-11,5.1630060923712244e-11,3.63800792903293e-11,6.688004255709519e-11
1290,NESN.S,2024-03-12,3.50895481188615e-11,2.875224118476612e-11,4.142685505295688e-11
1291,NESN.S,2024-03-13,1.7480387655515934e-11,7.997217859806906e-12,2.6963557451224964e-11
1292,NESN.S,2024-03-14,3.720710286109387e-12,2.3475658794882036e-12,5.0938546927305704e-12
1293,NESN.S,2024-03-15,4.918356430139065e-12,3.29161646359822e-12,6.54509639667991e-12
1294,NESN.S,2024-03-18,1.9849013172969647e-11,1.2964903664053616e-11,2.673312268188568e-11
1295,SCHN.S,2023-12-21,1.9838413729658313e-08,1.0430762629551257e-08,2.924606482976537e-08
1296,SCHN.S,2023-12-22,1.1708295150832566e-07,8.730300090946859e-08,1.4686290210718273e-07
1297,SCHN.S,2023-12-27,1.4747767210912047e-08,7.572934222072074e-09,2.192260019975202e-08
1298,SCHN.S,2023-12-28,1.583162866402199e-08,-1.6863942094977175e-08,4.8527199423021154e-08
1299,SCHN.S,2024-01-08,2.297743139469571e-09,1.8402922604428373e-09,2.7551940184963048e-09
1300,SCHN.S,2024-01-09,2.5252656513047916e-08,9.039699090049989e-09,4.146561393604585e-08
1301,SCHN.S,2024-01-10,4.774241859656659e-08,1.055672674588886e-08,8.492811044724431e-08
1302,SCHN.S,2024-01-11,1.1300204270974688e-08,-1.3668335138508711e-08,3.626874368045809e-08
1303,SCHN.S,2024-01-12,5.129018656293498e-09,-1.263056579631613e-09,1.1521093892218609e-08
1304,SCHN.S,2024-01-15,3.948878076995152e-08,1.5270231831259508e-09,7.74505383567771e-08
1305,SCHN.S,2024-01-16,2.432354577342201e-08,6.564069750254156e-09,4.208302179658986e-08
1306,SCHN.S,2024-01-17,6.676196099664783e-09,3.1341029665827485e-09,1.0218289232746817e-08
1307,SCHN.S,2024-01-18,3.446252899094815e-08,1.9657296141761056e-08,4.926776184013525e-08
1308,SCHN.S,2024-01-19,3.141818127338415e-08,1.0615751382331932e-08,5.2220611164436366e-08
1309,SCHN.S,2024-01-22,7.670399523272321e-08,5.045788691681337e-08,1.0295010354863304e-07
1310,SCHN.S,2024-01-23,1.7484825381716805e-08,1.195074731657659e-08,2.301890344685702e-08
1311,SCHN.S,2024-01-24,1.1489177290583654e-08,7.381320797141566e-09,1.559703378402574e-08
1312,SCHN.S,2024-01-25,1.4435505912474078e-08,8.775387416431644e-09,2.0095624408516512e-08
1313,SCHN.S,2024-01-26,1.4827490678955215e-08,6.023143647380861e-09,2.363183771052957e-08
1314,SCHN.S,2024-01-29,1.383768847689364e-08,-9.131778177915632e-10,2.8588554771578844e-08
1315,SCHN.S,2024-01-30,3.1346288454801524e-08,8.864575902155165e-09,5.382800100744788e-08
1316,SCHN.S,2024-01-31,3.078399592361957e-08,2.057919041847575e-08,4.098880142876339e-08
1317,SCHN.S,2024-02-01,7.941103684881894e-08,6.316855947951322e-08,9.565351421812466e-08
1318,SCHN.S,2024-02-02,2.0998648340924566e-08,-1.8152441476471055e-09,4.381254082949624e-08
1319,SCHN.S,2024-02-05,1.2911439474433444e-08,7.515360335118254e-09,1.830751861374863e-08
1320,SCHN.S,2024-02-06,2.9015202173177097e-08,1.7518642084643603e-08,4.051176226171059e-08
1321,SCHN.S,2024-02-07,6.988122760382193e-09,1.2063146022033812e-09,1.2769930918561006e-08
1322,SCHN.S,2024-02-08,5.663279540158199e-09,-2.5040243957400405e-09,1.3830583476056438e-08
1323,SCHN.S,2024-02-09,2.7091127377297717e-07,1.6345360620347367e-07,3.7836894134248066e-07
1324,SCHN.S,2024-02-12,1.8212845056441858e-08,2.591914438598964e-09,3.383377567428475e-08
1325,SCHN.S,2024-02-13,8.684618488659034e-08,6.79337791015235e-08,1.0575859067165718e-07
1326,SCHN.S,2024-02-14,2.6890695154180637e-08,1.6396591342431694e-08,3.738479896592958e-08
1327,SCHN.S,2024-02-15,9.767204710139858e-09,-2.6238997230614186e-09,2.2158309143341134e-08
1328,SCHN.S,2024-02-16,1.853147404607814e-08,4.9503126123698144e-09,3.2112635479786464e-08
1329,SCHN.S,2024-02-19,4.411962440238019e-08,2.5997119673509727e-08,6.224212913125065e-08
1330,SCHN.S,2024-02-20,1.0394769718630816e-08,7.108400125328484e-09,1.3681139311933149e-08
1331,SCHN.S,2024-02-21,2.362409647932785e-07,9.340870091571992e-08,3.7907322867083705e-07
1332,SCHN.S,2024-02-22,2.6966865816354333e-08,9.8072747316901e-09,4.4126456901018566e-08
1333,SCHN.S,2024-02-23,2.0409172243609723e-08,1.1084965120529721e-08,2.9733379366689725e-08
1334,SCHN.S,2024-02-26,9.963334526891626e-09,4.692325507479754e-09,1.5234343546303497e-08
1335,SCHN.S,2024-02-27,9.20902647678002e-09,2.6477257156107157e-09,1.5770327237949323e-08
1336,SCHN.S,2024-02-28,3.408900317589547e-09,1.1607843142579728e-09,5.6570163209211216e-09
1337,SCHN.S,2024-02-29,1.5905601353810677e-08,-1.2016577206867775e-08,4.382777991448913e-08
1338,SCHN.S,2024-03-01,5.474314669508671e-09,4.682126144352476e-09,6.266503194664866e-09
1339,SCHN.S,2024-03-04,1.2111288005741486e-08,7.558269781395086e-09,1.6664306230087885e-08
1340,SCHN.S,2024-03-05,1.0052991795217114e-08,5.1729307364208456e-09,1.493305285401338e-08
1341,SCHN.S,2024-03-06,1.0288621331139112e-08,-1.3398246118374738e-08,3.397548878065296e-08
1342,SCHN.S,2024-03-07,6.865995299455906e-09,4.86500392467568e-09,8.866986674236131e-09
1343,SCHN.S,2024-03-08,4.522126254457186e-08,5.622698369985268e-09,8.481982671915844e-08
1344,SCHN.S,2024-03-11,7.531854620234036e-09,4.693503475947264e-09,1.037020576452081e-08
1345,SCHN.S,2024-03-12,5.832530639477158e-09,8.505659853047504e-11,1.158000468042384e-08
1346,SCHN.S,2024-03-13,3.288883046646008e-09,1.9086965532002286e-09,4.6690695400917876e-09
1347,SCHN.S,2024-03-14,2.333713508177162e-08,1.2343809517288285e-09,4.5439889211814415e-08
1348,SCHN.S,2024-03-15,4.130825035480519e-09,1.5801946875338583e-09,6.68145538342718e-09
1349,SCHN.S,2024-03-18,1.959351539440704e-08,1.2222018683596899e-08,2.696501210521718e-08
1350,SCMN.S,2023-12-21,1.1012992280641522e-08,6.973772039620657e-09,1.5052212521662386e-08
1351,SCMN.S,2023-12-22,2.8785338286278503e-09,3.161766938686658e-10,5.4408909633870345e-09
1352,SCMN.S,2023-12-27,4.099881824193557e-08,3.346803294264772e-08,4.8529603541223415e-08
1353,SCMN.S,2023-12-28,2.900843827358979e-09,1.7869635460519462e-09,4.014724108666012e-09
1354,SCMN.S,2023-12-29,9.461520868713536e-10,-2.2495172913913116e-09,4.141821465134019e-09
1355,SCMN.S,2024-01-03,1.7029338712693433e-09,9.54655050349054e-10,2.4512126921896323e-09
1356,SCMN.S,2024-01-04,2.36544803887727e-08,1.9807195495474532e-08,2.7501765282070867e-08
1357,SCMN.S,2024-01-05,1.5112803883796996e-09,5.603533230237419e-10,2.4622074537356576e-09
1358,SCMN.S,2024-01-08,4.927619222442125e-09,1.8024825195112895e-09,8.05275592537296e-09
1359,SCMN.S,2024-01-09,6.868180699348775e-10,3.972612334569855e-10,9.763749064127695e-10
1360,SCMN.S,2024-01-10,1.7175587678835349e-09,1.2760962421616324e-09,2.159021293605437e-09
1361,SCMN.S,2024-01-11,4.492271888501159e-09,3.3494775545866606e-09,5.635066222415658e-09
1362,SCMN.S,2024-01-12,3.429904783239074e-09,2.0025216172609126e-09,4.857287949217236e-09
1363,SCMN.S,2024-01-15,3.4927675933352517e-09,2.645958122558739e-09,4.3395770641117644e-09
1364,SCMN.S,2024-01-16,1.1670486574253007e-09,6.307982391270341e-10,1.7032990757235674e-09
1365,SCMN.S,2024-01-17,2.5117540531908415e-09,1.447105624058846e-09,3.576402482322837e-09
1366,SCMN.S,2024-01-18,5.3354533478854195e-09,3.5062830752998345e-09,7.1646236204710045e-09
1367,SCMN.S,2024-01-19,3.414230669496781e-09,1.933236821336381e-09,4.895224517657181e-09
1368,SCMN.S,2024-01-22,3.6624702193708516e-09,9.336603268461145e-10,6.391280111895589e-09
1369,SCMN.S,2024-01-23,4.59568717194095e-09,3.2915823075258127e-09,5.8997920363560865e-09
1370,SCMN.S,2024-01-24,2.8400983587929754e-09,1.7833615278005575e-09,3.896835189785394e-09
1371,SCMN.S,2024-01-25,2.2033285863423775e-09,-1.1372956192875226e-09,5.543952791972278e-09
1372,SCMN.S,2024-01-26,2.6541227372917124e-09,1.5083623438391897e-09,3.7998831307442355e-09
1373,SCMN.S,2024-01-29,2.4410907526295775e-09,1.5279044326707968e-09,3.3542770725883583e-09
1374,SCMN.S,2024-01-30,1.2888526808639497e-09,-8.678381549817345e-10,3.445543516709634e-09
1375,SCMN.S,2024-01-31,1.1268738535817035e-09,-2.473460403742344e-09,4.727208110905751e-09
1376,SCMN.S,2024-02-01,1.8609024162051248e-09,1.001229789169089e-09,2.7205750432411604e-09
1377,SCMN.S,2024-02-02,1.6526882420610731e-09,7.461546618165012e-10,2.5592218223056452e-09
1378,SCMN.S,2024-02-05,8.427724792719526e-10,-8.469746079675865e-11,1.7702424193406637e-09
1379,SCMN.S,2024-02-06,1.8326957040789194e-09,1.3333732567342636e-09,2.332018151423575e-09
1380,SCMN.S,2024-02-07,1.2020287631857956e-09,6.335721700310773e-10,1.7704853563405138e-09
1381,SCMN.S,2024-02-08,4.4405576483839094e-09,3.738015395294791e-09,5.143099901473028e-09
1382,SCMN.S,2024-02-09,9.94223110879974e-10,3.9631083205588165e-10,1.5921353897040664e-09
1383,SCMN.S,2024-02-12,1.878177611133643e-09,7.912800399751806e-10,2.965075182292105e-09
1384,SCMN.S,2024-02-13,1.1523789175535272e-09,1.1590215850705448e-10,2.1888556766e-09
1385,SCMN.S,2024-02-14,1.2746085204628725e-09,8.921602384274059e-10,1.6570568024983393e-09
1386,SCMN.S,2024-02-15,1.7839243609047017e-09,1.2073902721386102e-09,2.360458449670793e-09
1387,SCMN.S,2024-02-16,2.66608432429988e-09,1.3129361706581406e-09,4.019232477941619e-09
1388,SCMN.S,2024-02-19,3.6449183036775943e-09,2.0876057078316313e-09,5.202230899523557e-09
1389,SCMN.S,2024-02-20,3.0402077691383044e-09,2.131304706442389e-09,3.94911083183422e-09
1390,SCMN.S,2024-02-21,6.038392538162168e-09,2.6483025478002166e-09,9.428482528524119e-09
1391,SCMN.S,2024-02-22,1.0581414858781626e-09,2.005912004798818e-10,1.9156917712764433e-09
1392,SCMN.S,2024-02-23,2.7443702185310375e-09,2.0600783401751466e-09,3.4286620968869284e-09
1393,SCMN.S,2024-02-26,2.476275962335342e-09,1.3327366651228949e-09,3.6198152595477895e-09
1394,SCMN.S,2024-02-27,2.1339851410370354e-09,1.4067355062463825e-09,2.8612347758276884e-09
1395,SCMN.S,2024-02-29,1.586521869407082e-09,1.0679782155740864e-09,2.1050655232400776e-09
1396,SCMN.S,2024-03-01,2.1276695472428054e-09,1.2164095021239357e-09,3.038929592361675e-09
1397,SCMN.S,2024-03-04,8.932829320312829e-10,-1.7307070993716194e-10,1.959636573999728e-09
1398,SCMN.S,2024-03-05,6.5004632162991745e-09,3.8933846290721815e-09,9.107541803526167e-09
1399,SCMN.S,2024-03-06,5.758846183221566e-09,4.455423302231607e-09,7.062269064211526e-09
1400,SCMN.S,2024-03-07,1.5881400977843424e-09,-4.1152005210895597e-10,3.587800247677641e-09
1401,SCMN.S,2024-03-08,2.2184239422659894e-09,1.1318618541744059e-09,3.304986030357573e-09
1402,SCMN.S,2024-03-11,4.401558467308739e-09,3.0979902707350006e-09,5.7051266638824766e-09
1403,SCMN.S,2024-03-12,2.841547120420446e-09,1.9666728289154944e-09,3.7164214119253974e-09
1404,SCMN.S,2024-03-13,1.0647536981230449e-09,6.42485257341667e-10,1.4870221389044228e-09
1405,SCMN.S,2024-03-14,2.1019820998901104e-09,1.7233027540774945e-09,2.480661445702726e-09
1406,SCMN.S,2024-03-15,6.147310301904824e-10,2.600780588449884e-10,9.693840015359762e-10
1407,SCMN.S,2024-03-18,7.793794723857628e-10,1.7492628695167272e-10,1.3838326578198528e-09
1408,SIKA.S,2023-12-21,6.669151882767299e-10,4.4577136954798525e-10,8.880590070054745e-10
1409,SIKA.S,2023-12-22,1.300213181411416e-09,9.944841182265721e-10,1.6059422445962597e-09
1410,SIKA.S,2023-12-27,9.74266133315252e-10,6.701901759598246e-10,1.2783420906706792e-09
1411,SIKA.S,2023-12-28,5.420772556096207e-10,-1.2245862466389355e-10,1.2066131358831349e-09
1412,SIKA.S,2023-12-29,3.5673590673973356e-10,1.1145909728481931e-10,6.020127161946478e-10
1413,SIKA.S,2024-01-03,5.390883658937585e-10,3.3113979685804755e-10,7.470369349294694e-10
1414,SIKA.S,2024-01-04,8.388935132732581e-10,4.691784328118739e-10,1.2086085937346425e-09
1415,SIKA.S,2024-01-05,4.603204891442794e-10,2.7805831555935484e-10,6.42582662729204e-10
1416,SIKA.S,2024-01-08,9.807955703640572e-10,6.044734891577694e-10,1.357117651570345e-09
1417,SIKA.S,2024-01-09,5.31430678786965e-10,-4.41104807477314e-11,1.1069718383216614e-09
1418,SIKA.S,2024-01-10,8.794521329749603e-10,4.03043493023319e-10,1.3558607729266016e-09
1419,SIKA.S,2024-01-11,7.049692363443192e-10,3.555041509129162e-10,1.0544343217757223e-09
1420,SIKA.S,2024-01-12,2.642998184719591e-10,5.056714565981032e-11,4.780324912841079e-10
1421,SIKA.S,2024-01-15,5.946377600292575e-10,4.328361175499324e-10,7.564394025085825e-10
1422,SIKA.S,2024-01-16,2.5379653447260025e-10,1.3238321411657706e-11,4.943547475335428e-10
1423,SIKA.S,2024-01-17,2.443605578207987e-10,1.6884084505104338e-10,3.19880270590554e-10
1424,SIKA.S,2024-01-18,5.065397516935484e-10,3.763915673192078e-10,6.366879360678889e-10
1425,SIKA.S,2024-01-19,6.478892284770452e-10,5.430072073344989e-10,7.527712496195915e-10
1426,SIKA.S,2024-01-22,5.026732678025523e-10,3.674428023806019e-10,6.379037332245027e-10
1427,SIKA.S,2024-01-23,6.843920547358024e-10,1.2851317908417138e-10,1.2402709303874335e-09
1428,SIKA.S,2024-01-24,1.5806656573020398e-10,7.479053080726538e-11,2.4134260065314255e-10
1429,SIKA.S,2024-01-25,4.218606499579863e-10,3.257802376001825e-10,5.179410623157901e-10
1430,SIKA.S,2024-01-26,5.903715889154348e-10,4.551671232011285e-10,7.255760546297411e-10
1431,SIKA.S,2024-01-29,1.3697898148436552e-09,1.1206931220604056e-09,1.6188865076269048e-09
1432,SIKA.S,2024-01-30,5.578424949658762e-10,4.388626008815204e-10,6.768223890502319e-10
1433,SIKA.S,2024-01-31,3.752872623416778e-10,2.2437669555989735e-10,5.261978291234583e-10
1434,SIKA.S,2024-02-01,7.043108849482602e-10,2.3990442679155263e-10,1.1687173431049678e-09
1435,SIKA.S,2024-02-02,1.8800646835175003e-09,1.476956028936504e-09,2.2831733380984967e-09
1436,SIKA.S,2024-02-05,3.811367746808255e-10,6.211189049809177e-11,7.001616588635592e-10
1437,SIKA.S,2024-02-06,3.8001013886095536e-10,1.5916824531797825e-10,6.008520324039324e-10
1438,SIKA.S,2024-02-07,1.0616896986488524e-09,8.925827107987964e-10,1.2307966864989083e-09
1439,SIKA.S,2024-02-08,3.1758392691096807e-10,8.921024674359021e-11,5.459576070783459e-10
1440,SIKA.S,2024-02-09,1.1976848564930242e-09,5.063223872674548e-10,1.8890473257185935e-09
1441,SIKA.S,2024-02-12,2.1412961638486173e-09,1.7791165933393973e-09,2.503475734357837e-09
1442,SIKA.S,2024-02-13,3.9178062780263335e-10,9.348491741538481e-12,7.742127638637282e-10
1443,SIKA.S,2024-02-14,6.812460722803361e-10,4.211835776147932e-10,9.413085669458792e-10
1444,SIKA.S,2024-02-15,4.893839472701304e-10,2.448821499229223e-10,7.338857446173386e-10
1445,SIKA.S,2024-02-16,4.364380596157491e-10,1.956768997305349e-10,6.771992195009633e-10
1446,SIKA.S,2024-02-19,5.020766030144446e-10,2.768774828072191e-10,7.272757232216701e-10
1447,SIKA.S,2024-02-20,5.780577232464244e-10,2.8699579809102767e-10,8.691196484018212e-10
1448,SIKA.S,2024-02-21,1.978861909739448e-10,4.73883367313962e-11,3.483840452164934e-10
1449,SIKA.S,2024-02-22,3.7080139038310455e-10,-1.0750270425511687e-11,7.523530511917208e-10
1450,SIKA.S,2024-02-23,5.116933662554576e-10,1.0273878748062042e-10,9.206479450302948e-10
1451,SIKA.S,2024-02-26,9.184824831066958e-10,2.04696362439271e-10,1.6322686037741205e-09
1452,SIKA.S,2024-02-27,3.9740630988459567e-10,9.661230861671914e-11,6.982003111524721e-10
1453,SIKA.S,2024-02-29,4.4712648368634076e-10,2.0186436036437208e-10,6.923886070083094e-10
1454,SIKA.S,2024-03-01,5.501888854516176e-10,3.4505245299713966e-10,7.553253179060955e-10
1455,SIKA.S,2024-03-04,5.987060568723394e-10,4.373635160248745e-10,7.600485977198044e-10
1456,SIKA.S,2024-03-05,9.750454471626088e-10,4.779375358015826e-10,1.472153358523635e-09
1457,SIKA.S,2024-03-06,8.601500443811966e-10,3.976405730360006e-10,1.3226595157263927e-09
1458,SIKA.S,2024-03-07,1.775653348044366e-10,2.215258263424549e-11,3.3297808697462774e-10
1459,SIKA.S,2024-03-08,6.441632354988263e-10,4.0821960000531524e-10,8.801068709923374e-10
1460,SIKA.S,2024-03-11,6.830300763504535e-10,2.2204600486543417e-10,1.1440141478354728e-09
1461,SIKA.S,2024-03-12,1.491548071247083e-09,1.0451631308555252e-09,1.937933011638641e-09
1462,SIKA.S,2024-03-13,4.466527997446266e-10,2.6801923051761535e-10,6.252863689716379e-10
1463,SIKA.S,2024-03-14,2.1547663326548913e-10,1.3062211513759733e-10,3.003311513933809e-10
1464,SIKA.S,2024-03-15,9.651304809642168e-11,-5.891339097698375e-10,7.821600059626809e-10
1465,SIKA.S,2024-03-18,3.4115647001100593e-09,2.202811835254645e-09,4.620317564965474e-09
1466,SRENH.S,2023-12-21,3.894340265731579e-10,2.989181065505115e-10,4.799499465958042e-10
1467,SRENH.S,2023-12-22,1.0998347484073086e-10,4.070206879763018e-12,2.1589674280169869e-10
1468,SRENH.S,2023-12-27,1.7229187793868747e-09,9.57496349547685e-10,2.4883412092260645e-09
1469,SRENH.S,2023-12-28,3.4488299699230737e-10,2.5551051032822685e-10,4.342554836563879e-10
1470,SRENH.S,2023-12-29,2.8708245878849644e-10,1.4344072235178553e-10,4.307241952252074e-10
1471,SRENH.S,2024-01-03,1.1927228644006338e-10,8.359625633133817e-11,1.5494831654878859e-10
1472,SRENH.S,2024-01-04,1.6254768253438656e-10,1.0629565413865852e-10,2.187997109301146e-10
1473,SRENH.S,2024-01-05,3.6600308833294723e-10,2.552939800982978e-10,4.767121965675967e-10
1474,SRENH.S,2024-01-08,1.8450050790548318e-10,6.976327820663386e-11,2.992377376043325e-10
1475,SRENH.S,2024-01-09,1.1120128519077905e-10,5.659546089537463e-11,1.6580710948618347e-10
1476,SRENH.S,2024-01-10,2.5232824072156517e-10,1.753722457502038e-10,3.2928423569292653e-10
1477,SRENH.S,2024-01-11,2.4813254003638193e-10,1.9750792390822347e-10,2.987571561645404e-10
1478,SRENH.S,2024-01-12,2.7127093746249726e-10,1.6777398525361502e-10,3.747678896713795e-10
1479,SRENH.S,2024-01-15,1.8674324542329443e-10,8.69399344138672e-11,2.8654655643272166e-10
1480,SRENH.S,2024-01-16,2.2808806069546505e-10,1.5179067308148496e-10,3.0438544830944514e-10
1481,SRENH.S,2024-01-17,6.28173626827489e-11,3.6217184151228186e-11,8.941754121426962e-11
1482,SRENH.S,2024-01-18,1.3990506814706272e-10,9.977160793788701e-11,1.8003852835623842e-10
1483,SRENH.S,2024-01-19,1.9280148951438554e-10,1.3331667348410352e-10,2.5228630554466756e-10
1484,SRENH.S,2024-01-22,8.999411751556144e-11,-2.432651399209325e-11,2.0431474902321613e-10
1485,SRENH.S,2024-01-23,4.4217823428784977e-10,3.635924096909124e-10,5.207640588847871e-10
1486,SRENH.S,2024-01-24,1.099724703429064e-10,4.514161020161373e-11,1.7480333048419907e-10
1487,SRENH.S,2024-01-25,1.026963800448989e-10,2.572678927994108e-12,2.0282008116180368e-10
1488,SRENH.S,2024-01-26,1.6463290362366095e-10,6.99976241486723e-11,2.592681830986496e-10
1489,SRENH.S,2024-01-29,1.6088102352134774e-10,1.0631431406272243e-10,2.1544773297997305e-10
1490,SRENH.S,2024-01-30,3.1955166449217963e-10,1.6139069803323756e-10,4.777126309511217e-10
1491,SRENH.S,2024-01-31,1.536689570453272e-10,1.0553394676570288e-10,2.0180396732495153e-10
1492,SRENH.S,2024-02-01,1.3585162496704223e-10,5.699642103237204e-11,2.147068289017124e-10
1493,SRENH.S,2024-02-02,1.7373043265096e-10,1.0176396011215396e-10,2.4569690518976604e-10
1494,SRENH.S,2024-02-05,1.5508096941167753e-10,3.622186439740998e-11,2.739400744259451e-10
1495,SRENH.S,2024-02-06,5.468695951446325e-10,2.725250488455593e-10,8.212141414437057e-10
1496,SRENH.S,2024-02-07,2.1223083020603386e-10,1.353766312354115e-10,2.8908502917665623e-10
1497,SRENH.S,2024-02-08,1.0312376430240069e-10,-1.7275222098922076e-11,2.2352275070372346e-10
1498,SRENH.S,2024-02-09,2.7700109161036796e-10,2.0640686160949447e-10,3.4759532161124144e-10
1499,SRENH.S,2024-02-12,1.335337954178798e-10,4.703588143469217e-11,2.2003170940106745e-10
1500,SRENH.S,2024-02-13,1.097654806390007e-10,-2.485306541290928e-12,2.2201626781929233e-10
1501,SRENH.S,2024-02-14,1.5474257458389842e-10,4.6402327258734776e-11,2.6308282190906206e-10
1502,SRENH.S,2024-02-15,3.4230259353937014e-10,1.5339616247479188e-10,5.312090246039484e-10
1503,SRENH.S,2024-02-16,8.740760780375658e-10,6.348244517399011e-10,1.1133277043352304e-09
1504,SRENH.S,2024-02-19,7.810568382025663e-10,6.766197189160718e-10,8.854939574890608e-10
1505,SRENH.S,2024-02-20,2.3862323630536327e-10,1.0003601995155219e-10,3.7721045265917435e-10
1506,SRENH.S,2024-02-21,5.67081814434632e-10,4.871693142806126e-10,6.469943145886513e-10
1507,SRENH.S,2024-02-22,6.095556939751773e-11,2.0629928730483976e-11,1.012812100645515e-10
1508,SRENH.S,2024-02-23,1.8912171473797927e-10,3.801683881520553e-11,3.40226590660753e-10
1509,SRENH.S,2024-02-26,1.4993772932127292e-10,1.0391579497095528e-10,1.9595966367159056e-10
1510,SRENH.S,2024-02-27,2.8462712404132144e-10,1.8052253616367666e-10,3.887317119189662e-10
1511,SRENH.S,2024-02-28,4.369732584147489e-10,3.2553063497660583e-10,5.48415881852892e-10
1512,SRENH.S,2024-02-29,6.349754214555797e-11,1.1921284811255506e-11,1.1507379947986042e-10
1513,SRENH.S,2024-03-01,2.682753022826607e-10,1.1979498244158572e-10,4.167556221237357e-10
1514,SRENH.S,2024-03-04,1.400039384298802e-10,8.340624757440936e-11,1.9660162928535105e-10
1515,SRENH.S,2024-03-05,1.8350539591844868e-10,1.0450622032912146e-10,2.625045715077759e-10
1516,SRENH.S,2024-03-06,2.8197498764501577e-10,2.0229168276877043e-10,3.616582925212611e-10
1517,SRENH.S,2024-03-07,2.68917872963843e-10,2.004228110050076e-10,3.374129349226784e-10
1518,SRENH.S,2024-03-08,2.981148588684529e-10,2.191314659336938e-10,3.77098251803212e-10
1519,SRENH.S,2024-03-11,5.916921024411178e-11,3.610534505280914e-11,8.223307543541441e-11
1520,SRENH.S,2024-03-12,2.2780473204272457e-10,1.499413130878235e-10,3.0566815099762564e-10
1521,SRENH.S,2024-03-13,1.9071204028101675e-10,1.1593618613625103e-10,2.6548789442578245e-10
